timestamp,steering,throttle,labels
39427,-0.3402040600776672,0.1125310957431793,-1
39936,-0.1035055369138717,0.73609459400177,-1
40439,-0.0624031387269496,0.8500000238418579,-1
40946,-0.2445756942033767,0.3056378662586212,-1
41456,-0.18671615421772,0.0,-1
41960,-0.0466420166194438,0.2269597053527832,-1
42464,-0.0017926810542121,0.8500000238418579,0
42964,-0.0012730832677334,0.6483271718025208,0
42977,-0.0005975061794742,0.8355909585952759,0
43490,-0.0013062988873571,0.1908824890851974,0
44000,-0.0007935941684991,0.0,0
44499,0.011838249862194,0.4331652224063873,0
44514,0.011838249862194,0.4331652224063873,0
45018,0.0317753665149211,0.8500000238418579,1
45529,0.1332056373357772,0.822981595993042,1
46040,0.2375050783157348,0.0193527471274137,1
46548,0.1260744035243988,0.1229970604181289,1
47056,0.2829267978668213,0.732918918132782,1
47565,0.2965470552444458,0.8500000238418579,1
48073,0.1076478064060211,0.2687745690345764,1
48584,0.0053307954221963,0.0,0
49091,0.0018062916351482,0.3249222338199615,0
49592,0.0012311208993196,0.8247367739677429,0
50094,0.0,0.7480288743972778,0
50601,0.0,0.2988390326499939,0
51101,-0.0210383161902427,0.0,-1
51114,-0.0210383161902427,0.0,-1
51620,-0.1507492959499359,0.3237359523773193,-1
52120,-0.131454661488533,0.8500000238418579,-1
52134,-0.2147295475006103,0.7787923812866211,-1
52640,-0.2049466669559478,0.836566686630249,-1
53147,-0.1199861392378807,0.4513917565345764,-1
53648,-0.1843570917844772,0.0,-1
54150,-0.171260192990303,0.2400246560573578,-1
54655,-0.0935685783624649,0.8500000238418579,-1
55155,-0.0138914249837398,0.6573426127433777,0
55657,-0.0084837339818477,0.2010221928358078,0
56157,-0.0082419384270906,0.0,0
56659,-0.0006155604496598,0.4262721538543701,0
57169,0.0001757331192493,0.8500000238418579,0
57678,-0.0018354830099269,0.6816718578338623,0
58189,-0.0776395872235298,0.0,-1
58697,-0.1006176695227623,0.0,-1
59201,-0.2772122025489807,0.6836602091789246,-1
59706,-0.0767886191606521,0.8500000238418579,-1
60218,-0.1650819480419159,0.5772093534469604,-1
60722,-0.1753725409507751,0.0230323132127523,-1
61227,-0.104679062962532,0.146400898694992,-1
61728,-0.089082658290863,0.8478410840034485,-1
62238,-0.0047678165137767,0.8500000238418579,0
62741,-0.0028918357565999,0.2544429898262024,0
63247,-0.0017410679720342,0.0,0
63747,0.0,0.3677372336387634,0
63761,0.0,0.3677372336387634,0
64266,-0.0009551654802635,0.8500000238418579,0
64767,-0.0018182917265221,0.7334391474723816,0
65273,-0.0018397342646494,0.0114629082381725,0
65772,0.0,0.0791840851306915,0
65786,0.0,0.0791840851306915,0
66292,-0.0006948008667677,0.6646088361740112,0
66800,0.0,0.8500000238418579,0
67303,0.0,0.4598743319511413,0
67804,-0.0001757331192493,0.0,0
68311,0.0007039216579869,0.1610374003648758,0
68820,0.0005661552422679,0.7031391263008118,0
69330,0.0006220098002813,0.8500000238418579,0
69840,0.0003670363512355,0.4603765308856964,0
70347,0.0,0.0,0
70857,0.0,0.134657472372055,0
71355,0.0,0.8500000238418579,0
71369,0.0,0.6798575520515442,0
71869,0.0006155604496598,0.8256401419639587,0
71883,0.0006155604496598,0.8256401419639587,0
72388,0.0,0.4615159928798675,0
72901,0.0,0.0281621292233467,0
73409,0.0001757331192493,0.1114899367094039,0
73918,0.0,0.6746829152107239,0
74427,-0.0014423034153878,0.8500000238418579,0
74926,-0.0559768863022327,0.4696059823036194,-1
74939,-0.0559768863022327,0.4696059823036194,-1
75447,-0.086774006485939,0.0280643869191408,-1
75946,-0.2531512975692749,0.1687198132276535,-1
75959,-0.2531512975692749,0.1687198132276535,-1
76469,-0.0722923725843429,0.655429482460022,-1
76981,-0.2102001011371612,0.8500000238418579,-1
77487,-0.1106887757778167,0.5008409023284912,-1
77989,-0.2317726910114288,0.0,-1
78496,-0.0850679576396942,0.3652481138706207,-1
79004,-0.0092285573482513,0.8500000238418579,0
79507,-0.0084377285093069,0.7179882526397705,0
80014,-0.0057732863351702,0.0,0
80512,-0.0006155604496598,0.0,0
80525,-0.0006155604496598,0.0,0
81030,0.0,0.721378743648529,0
81529,0.0002485241857357,0.8500000238418579,0
81543,0.0002485241857357,0.8500000238418579,0
82052,-0.0006155604496598,0.41396564245224,0
82562,0.0,0.0,0
83066,-0.0006155604496598,0.1864680647850036,0
83566,0.0,0.7432630062103271,0
84077,0.0,0.8500000238418579,0
84585,0.0,0.369036853313446,0
85094,-0.0001757331192493,0.0,0
85594,0.0,0.2084313035011291,0
86094,0.0,0.7461953163146973,0
86106,0.0,0.7461953163146973,0
86616,0.0,0.8500000238418579,0
87120,0.0006155604496598,0.3393988013267517,0
87628,-0.0001757331192493,0.0,0
88138,0.0,0.2636339962482452,0
88646,0.0,0.7860729694366455,0
89151,-0.0009168065153062,0.7214351296424866,0
89660,-0.0769310668110847,0.3194153010845184,-1
90167,-0.2041236907243728,0.0,-1
90167,-0.1613085567951202,0.0,-1
90671,-0.2464940845966339,0.2795596718788147,-1
91180,-0.1906474828720092,0.8500000238418579,-1
91689,-0.1772768348455429,0.6113702058792114,-1
92188,-0.195066824555397,0.1757581382989883,-1
92201,-0.195066824555397,0.1757581382989883,-1
92705,-0.1187331601977348,0.0,-1
93214,-0.0067608710378408,0.7368974089622498,0
93719,-0.0015782318077981,0.8500000238418579,0
94221,-0.0025998910423368,0.4119726121425628,0
94721,-0.0018065184121951,0.0,0
95232,-0.0014528869651257,0.1979545354843139,0
95742,0.0,0.8500000238418579,0
96248,-0.0006155604496598,0.6567425727844238,0
96758,-0.0004398273595143,0.1898868978023529,0
97268,0.0,0.0,0
97774,-0.0008176579140126,0.4776088297367096,0
98276,0.0,0.8500000238418579,0
98777,-0.0146473329514265,0.4426560401916504,0
99285,-0.1876653134822845,0.0284220669418573,-1
99797,-0.2446540594100952,0.1150467246770858,-1
100304,-0.1674336045980453,0.8189600110054016,-1
100304,-0.1810645163059234,0.6011605262756348,-1
100813,-0.1003194376826286,0.8500000238418579,-1
101319,-0.1919123977422714,0.3030779361724853,-1
101829,-0.1403767764568328,0.0,-1
102334,-0.0316926762461662,0.5988682508468628,-1
102833,-0.0025367084890604,0.8500000238418579,0
102847,-0.0025367084890604,0.8500000238418579,0
103353,-0.0026144769508391,0.5580589771270752,0
103859,-0.0025113616138696,0.0,0
104368,-0.0021882974542677,0.0143401622772216,0
104868,0.019630592316389,0.7843368053436279,0
105375,0.0007676775567233,0.8088991641998291,0
105874,0.1775669753551483,0.1241485103964805,1
105889,0.1761344522237777,0.4051890671253204,1
106393,0.180116519331932,0.0,1
106890,0.2207581251859665,0.5542944073677063,1
106905,0.2207581251859665,0.5542944073677063,1
107417,0.194999098777771,0.8500000238418579,1
107921,0.2584843039512634,0.3512474000453949,1
108422,0.1870213747024536,0.0,1
108927,0.0158581230789423,0.2515807747840881,0
109431,-0.0001757331192493,0.8500000238418579,0
109933,-0.0001757331192493,0.7297841310501099,0
110443,0.0,0.0978282988071441,0
110948,-0.0001757331192493,0.0,0
111456,-0.0508292987942695,0.3165043890476227,-1
111964,-0.1005825027823448,0.8500000238418579,-1
112462,-0.1962657123804092,0.7682778239250183,-1
112476,-0.1962657123804092,0.7682778239250183,-1
112983,-0.2347741276025772,0.102845162153244,-1
113493,-0.0718023926019668,0.0,-1
114001,-0.1514423787593841,0.2422632873058319,-1
114502,-0.1861562430858612,0.8500000238418579,-1
115010,-0.1842868626117706,0.7173416614532471,-1
115509,-0.0371506735682487,0.0,-1
115523,-0.0270369984209537,0.1872741430997848,-1
116027,-0.0185535699129104,0.0,0
116533,-0.0004400774778332,0.4513076245784759,0
117034,-0.00069582357537,0.8500000238418579,0
117535,-0.0004400774778332,0.4225214719772339,0
117535,-0.0006220098002813,0.6539894938468933,0
118041,-0.0053185792639851,0.0,0
118542,-0.0965475440025329,0.134091317653656,-1
119044,-0.0069898818619549,0.8439978957176208,0
119554,-0.2819267213344574,0.8500000238418579,-1
120052,-0.1622989922761917,0.1943670362234115,-1
120065,-0.1622989922761917,0.1943670362234115,-1
120569,-0.1475505828857422,0.0,-1
121075,-0.1833272129297256,0.3337903618812561,-1
121582,-0.1975093334913253,0.8500000238418579,-1
122091,-0.1008246392011642,0.5847120881080627,-1
122590,-0.0135652087628841,0.1119576916098594,0
122604,-0.0135652087628841,0.1119576916098594,0
123113,-0.0003111817932222,0.0,0
123621,0.0,0.5054008364677429,0
124124,-0.0003111817932222,0.8500000238418579,0
124628,-0.0022804823238402,0.5751691460609436,0
125139,-0.0040508261881768,0.0,0
125641,-0.003139162203297,0.0448599718511104,0
126141,-0.0006155604496598,0.7890148758888245,0
126155,-0.0006155604496598,0.7890148758888245,0
126665,0.0,0.8500000238418579,0
127173,-0.0010729030473157,0.3198574781417846,0
127675,0.0,0.0,0
128187,0.0,0.2318315058946609,0
128688,0.0015323497354984,0.7837846279144287,0
129191,0.001487988862209,0.7949676513671875,0
129698,0.0011148579651489,0.1138600334525108,0
129698,0.0008006644784472,0.3452628850936889,0
130208,0.0,0.0,0
130714,0.0,0.5057525038719177,0
131224,0.0,0.8500000238418579,0
131723,0.0006155604496598,0.6028404831886292,0
131737,-0.0001757331192493,0.7919244766235352,0
132239,0.0,0.1574880629777908,0
132745,0.0,0.0,0
133243,0.0,0.4922211170196533,0
133257,0.0,0.4922211170196533,0
133761,0.0,0.8500000238418579,0
134272,-0.0006155604496598,0.782360315322876,0
134772,-0.0035038199275732,0.3728953003883362,0
134785,-0.0035038199275732,0.3728953003883362,0
135288,-0.0937102660536766,0.0,-1
135787,-0.0068886252120137,0.2105889767408371,0
136293,-0.2676639258861542,0.8500000238418579,-1
136802,-0.1456137150526046,0.8197998404502869,-1
137307,-0.1278431862592697,0.1756542772054672,-1
137810,-0.1122181117534637,0.0,-1
138318,-0.247600108385086,0.5421414375305176,-1
138829,-0.1751937419176101,0.8500000238418579,-1
139336,-0.0326354131102561,0.406353622674942,-1
139839,-0.0004325672634877,0.0,0
140343,-0.0012362975394353,0.1774957329034805,0
140842,-0.0013129584258422,0.8500000238418579,0
140856,-0.0006754040368832,0.7043462991714478,0
141357,-0.0008793866727501,0.7801436185836792,0
141865,-0.0009114888962358,0.3534053862094879,0
142366,-0.0006155604496598,0.0,0
142876,0.0001757331192493,0.2393141537904739,0
143378,0.0,0.7651000618934631,0
143890,0.0,0.7810170650482178,0
144395,0.0,0.3316621482372284,0
144898,0.0,0.0,0
145397,-0.0006155604496598,0.2571417987346649,0
145410,-0.0006155604496598,0.2571417987346649,0
145919,0.0,0.8500000238418579,0
146426,0.0,0.8062912225723267,0
146935,0.0,0.1706200540065765,0
147436,0.0,0.0,0
147934,0.0,0.4618541002273559,0
147947,0.0,0.4618541002273559,0
148455,0.0001757331192493,0.8500000238418579,0
148954,0.0,0.8204688429832458,0
148968,0.0,0.8204688429832458,0
149477,-0.0029931566677987,0.1530541032552719,0
149977,-0.0441288538277149,0.0,-1
149990,-0.0441288538277149,0.0,-1
150500,-0.200563296675682,0.4994444549083709,-1
151001,-0.129727229475975,0.8500000238418579,-1
151502,-0.0917825400829315,0.6510573625564575,-1
152008,-0.1967911571264267,0.0384865552186965,-1
152508,-0.1274157911539077,0.1246438175439834,-1
153018,-0.1918437778949737,0.8500000238418579,-1
153530,-0.0275981165468692,0.8500000238418579,-1
154034,-0.0104921450838446,0.2210636287927627,0
154034,-0.0078613786026835,0.4617825448513031,0
154540,-0.0051330919377505,0.0,0
155038,0.0001757331192493,0.4189277291297912,0
155052,0.0001757331192493,0.4189277291297912,0
155561,0.0,0.8500000238418579,0
156065,-0.0003111817932222,0.6590061187744141,0
156566,0.0,0.2213222086429596,0
157074,0.0001757331192493,0.0,0
157582,0.0,0.6332477927207947,0
158092,0.0002485241857357,0.8500000238418579,0
158598,0.0,0.4660011231899261,0
159101,-0.0409913286566734,0.0213806815445423,-1
159606,-0.0807952210307121,0.1562988311052322,-1
160112,-0.1421137601137161,0.6548331379890442,-1
160614,-0.1923644393682479,0.8500000238418579,-1
161118,-0.0471923239529132,0.2614370286464691,-1
161618,-0.1197464615106582,0.0,-1
161632,-0.1197464615106582,0.0,-1
162143,-0.1944905370473861,0.3993345499038696,-1
162647,-0.0810396820306778,0.8500000238418579,-1
163159,-0.0200839899480342,0.4802029430866241,-1
163668,-0.0088548967614769,0.0,0
164173,-0.0086078578606247,0.0876970067620277,0
164672,-0.0006948008667677,0.8500000238418579,0
164685,-0.0006948008667677,0.8500000238418579,0
165196,0.0001757331192493,0.8483541011810303,0
165706,0.0042752926237881,0.2126623094081878,0
166211,0.0177247710525989,0.0,0
166711,0.2426217645406723,0.5142508149147034,1
167220,0.2171203345060348,0.8500000238418579,1
167729,0.2191216647624969,0.3643951117992401,1
168233,0.2612478137016296,0.0,1
168743,0.166864275932312,0.2219475209712982,1
169247,0.0438432283699512,0.8500000238418579,1
169750,0.0019691241905093,0.6416635513305664,0
170258,0.0003734856727533,0.1649564951658249,0
170762,0.0009114888962358,0.0,0
171262,0.0,0.5109871029853821,0
171275,0.0,0.5109871029853821,0
171782,0.0,0.8500000238418579,0
172291,-0.0067800665274262,0.6040796041488647,0
172799,-0.1807535290718078,0.1317611336708068,-1
173303,-0.1510377079248428,0.0721350535750389,-1
173814,-0.1034635007381439,0.4432775676250458,-1
174316,-0.1546727865934372,0.8500000238418579,-1
174316,-0.1216179206967353,0.8500000238418579,-1
174815,-0.1961043626070022,0.6754375100135803,-1
174829,-0.1961043626070022,0.6754375100135803,-1
175336,-0.1646729707717895,0.0,-1
175841,-0.0336651280522346,0.151357501745224,-1
176350,-0.0045744138769805,0.7227481007575989,0
176857,-0.0030927681364119,0.8492760062217712,0
177362,-0.0029360768385231,0.3895035982131958,0
177865,-0.0023432550951838,0.0,0
178365,0.0,0.4552996158599853,0
178874,-0.0009114888962358,0.8500000238418579,0
179382,-0.0310289785265922,0.6780742406845093,-1
179883,-0.1507868766784668,0.0686652511358261,-1
180384,-0.2086275368928909,0.0,-1
180894,-0.1297647356986999,0.5742173194885254,-1
181394,-0.0974866449832916,0.8500000238418579,-1
181407,-0.0974866449832916,0.8500000238418579,-1
181918,-0.1561098396778106,0.7018503546714783,-1
182428,-0.1824797689914703,0.0,-1
182929,-0.0307311583310365,0.1001834273338317,-1
183431,-0.0022167591378092,0.8500000238418579,0
183935,-0.0010198625968769,0.8500000238418579,0
184433,-0.0007935941684991,0.2431507110595703,0
184447,-0.0007935941684991,0.2431507110595703,0
184946,-0.0064254207536578,0.0,0
184960,-0.0048021739348769,0.0,0
185465,-0.0003670363512355,0.4072548151016235,0
185969,-0.0003734856727533,0.8500000238418579,0
186472,0.0003929511876776,0.7067383527755737,0
186977,-0.0008006644784472,0.0,0
187487,-0.0030599632300436,0.1458711773157119,0
187996,0.0,0.7228964567184448,0
188497,0.0,0.8468300104141235,0
188997,0.0058761951513588,0.198230355978012,0
189502,0.0,0.0,0
190003,0.0,0.4158497154712677,0
190510,0.0004398273595143,0.8500000238418579,0
191018,-0.0001757331192493,0.6685546040534973,0
191528,0.0,0.1924507319927215,0
192030,0.0,0.0,0
192535,0.0,0.4669859707355499,0
193043,0.0,0.8500000238418579,0
193543,0.0,0.426598310470581,0
194043,-0.0006155604496598,0.0,0
194549,0.0,0.1776641458272934,0
194549,0.0,0.0,0
195049,0.0,0.7041522860527039,0
195062,0.0,0.7041522860527039,0
195563,-0.0007935941684991,0.8500000238418579,0
196066,-0.0297792125493288,0.4072339236736297,-1
196578,-0.1476285755634308,0.0207471717149019,-1
197085,-0.2686520516872406,0.1692633181810379,-1
197583,-0.0545719377696514,0.8257537484169006,-1
197597,-0.127754271030426,0.6310829520225525,-1
198098,-0.1440000236034393,0.8500000238418579,-1
198605,-0.1872291415929794,0.2999454140663147,-1
199105,-0.2309493720531463,0.0,-1
199118,-0.2309493720531463,0.0,-1
199620,-0.0464032813906669,0.3014888167381286,-1
200128,-0.0070951813831925,0.8498982787132263,0
200630,-0.0046371226198971,0.7194623947143555,0
201134,-0.0043629696592688,0.0089639388024806,0
201635,-0.0024622420314699,0.0,0
201649,-0.0024622420314699,0.0,0
202154,0.0001757331192493,0.697708010673523,0
202654,0.0,0.8500000238418579,0
202667,0.0,0.8500000238418579,0
203169,-0.0006948008667677,0.6412469148635864,0
203679,0.0,0.0,0
204177,0.0,0.1884008049964904,0
204192,-0.0006155604496598,0.0,0
204698,0.0,0.7286632657051086,0
205209,0.0,0.8500000238418579,0
205714,0.0,0.3758418262004852,0
206217,0.0,0.0,0
206724,0.0,0.224261462688446,0
207225,0.0,0.763842761516571,0
207733,0.0,0.7741823792457581,0
208232,0.0,0.3173865675926208,0
208247,0.0,0.3173865675926208,0
208748,0.0,0.0,0
209249,0.0,0.2802570760250091,0
209261,0.0,0.2802570760250091,0
209772,-0.00923459418118,0.7883738279342651,0
210282,0.0003043786855414,0.7668731808662415,0
210787,-0.2130602598190307,0.3299091458320617,-1
211297,-0.2794433534145355,0.0,-1
211799,-0.1990799903869629,0.53566575050354,-1
212311,-0.137631356716156,0.8500000238418579,-1
212817,-0.140372097492218,0.5815671682357788,-1
213328,-0.3174270391464233,0.1417711675167083,-1
213837,-0.1033968403935432,0.0,-1
214337,-0.0029666628688573,0.7615390419960022,0
214847,-0.001529483241029,0.8236730098724365,0
215356,-0.0009954953566193,0.4032886624336242,0
215865,-0.0009954953566193,0.0,0
216373,-0.0008796547190286,0.1564621180295944,0
216873,-0.0010661820415407,0.8500000238418579,0
216886,-0.0010661820415407,0.8500000238418579,0
217392,-0.0006155604496598,0.8290200233459473,0
217896,0.0,0.170157328248024,0
218405,-0.0006155604496598,0.0,0
218909,-0.0005661552422679,0.4603925943374634,0
219420,-0.0765360817313194,0.8500000238418579,-1
219920,-0.0040530790574848,0.6343062520027161,0
220419,-0.1491260230541229,0.0,-1
220433,-0.1491260230541229,0.0,-1
220944,-0.1676778793334961,0.0374960675835609,-1
221446,-0.1565959900617599,0.6374719142913818,-1
221952,-0.0643161684274673,0.8500000238418579,-1
222452,-0.2677531242370605,0.5871934294700623,-1
222464,-0.2677531242370605,0.5871934294700623,-1
222972,-0.2191507965326309,0.0,-1
223480,-0.0463068634271621,0.0,-1
223981,-0.0018260263605043,0.7484606504440308,0
224494,-0.0012730832677334,0.8115997314453125,0
224494,-0.0005975061794742,0.8500000238418579,0
225004,-0.0012730832677334,0.3852320313453674,0
225505,-0.001236272859387,0.0,0
226003,0.0145102543756365,0.4694266021251678,0
226016,0.011795044876635,0.1923116594552993,0
226517,0.0403466895222663,0.8500000238418579,1
227023,0.1555177122354507,0.7232330441474915,1
227521,0.1705211400985717,0.0171487517654895,1
227535,0.253096729516983,0.1914882361888885,1
228035,0.1311541050672531,0.0,1
228547,0.1316893398761749,0.8017207384109497,1
229057,0.2030294984579086,0.8500000238418579,1
229559,0.1283951550722122,0.3602149486541748,1
230067,0.0080747548490762,0.0,0
230574,0.0010107608977705,0.1806428581476211,0
231074,-0.0001757331192493,0.8500000238418579,0
231586,0.0006155604496598,0.7984311580657959,0
232087,0.0,0.1379108279943466,0
232587,-0.0297910571098327,0.0,-1
233088,-0.0825632438063621,0.488499253988266,-1
233586,-0.135946586728096,0.8500000238418579,-1
233600,-0.135946586728096,0.8500000238418579,-1
234102,-0.2600167393684387,0.8293169736862183,-1
234615,-0.1767333447933197,0.2491230517625808,-1
235116,-0.126536414027214,0.0,-1
235620,-0.2515649795532226,0.4547178447246551,-1
236124,-0.1155004352331161,0.8500000238418579,-1
236633,-0.0270076543092727,0.4800546765327453,-1
237134,-0.0116168521344661,0.0,0
237639,-0.0008381697698496,0.122999794781208,0
238149,0.0003043786855414,0.6958199143409729,0
238651,-0.0006732309120707,0.8500000238418579,0
239154,-0.0038025474641472,0.2170487642288208,0
239657,-0.0934024825692176,0.0,-1
240158,-0.1120359152555465,0.3516123294830322,-1
240663,-0.2177370935678482,0.8500000238418579,-1
241174,-0.1345515996217727,0.5586292743682861,-1
241683,-0.1296241730451584,0.1490073204040527,-1
242187,-0.1574869006872177,0.0239932388067245,-1
242689,-0.1605333089828491,0.6866979598999023,-1
243189,-0.1397552490234375,0.8500000238418579,-1
243692,-0.0097102280706167,0.5338157415390015,0
244204,-0.0041769379749894,0.0,0
244705,0.0001757331192493,0.3123041987419128,0
245214,-0.0006155604496598,0.8317785263061523,0
245714,-0.0022358403075486,0.7092825770378113,0
246216,-0.0030895976815372,0.2485380321741104,0
246717,-0.0031387552153319,0.0,0
247228,-0.0008705339860171,0.6688722968101501,0
247726,0.0001757331192493,0.8500000238418579,0
247740,0.0001757331192493,0.8500000238418579,0
248240,-0.0009249683353118,0.4665751457214355,0
248750,0.0,0.0,0
249255,0.0,0.1336136162281036,0
249757,0.000850276031997,0.6925942301750183,0
250265,0.0011221152963116,0.803916335105896,0
250766,0.0010428630048409,0.3895894289016723,0
251277,0.0,0.0,0
251785,0.0006155604496598,0.1792807728052139,0
252294,0.0,0.8500000238418579,0
252797,0.0,0.8111084699630737,0
253300,0.0,0.1459836363792419,0
253806,0.0,0.0,0
254305,0.0,0.5280793905258179,0
254318,0.0,0.2465114593505859,0
254817,0.0,0.8500000238418579,0
254830,0.0,0.8500000238418579,0
255331,0.0,0.7472288012504578,0
255830,-0.0047785234637558,0.106634497642517,0
255844,-0.0047785234637558,0.106634497642517,0
256345,-0.0947046726942062,0.0,-1
256847,-0.0087959133088588,0.4883103370666504,0
257351,-0.2580167651176452,0.8500000238418579,-1
257862,-0.1757017225027084,0.625644862651825,-1
258364,-0.1282103955745697,0.2303945422172546,-1
258871,-0.1021841913461685,0.0,-1
259377,-0.2411791980266571,0.4878215491771698,-1
259883,-0.1793134361505508,0.8500000238418579,-1
260392,-0.026138998568058,0.6599385142326355,-1
260891,-0.000850276031997,0.0,0
260904,-0.000850276031997,0.0,0
261413,-0.0006223635864444,0.0,0
261919,-0.0010806785430759,0.7040764093399048,0
262428,-0.0009520922321826,0.8300966024398804,0
262932,-0.0002640942693687,0.3965907990932464,0
263435,0.0,0.0,0
263944,0.0,0.1807024031877517,0
264448,0.0,0.7342621684074402,0
264959,0.0,0.8140036463737488,0
265470,0.0,0.3929448425769806,0
265973,0.0,0.0,0
266478,0.0,0.2305594980716705,0
266980,0.0,0.8500000238418579,0
267489,0.0,0.7842819690704346,0
267993,0.0,0.3171525001525879,0
268500,0.0,0.0,0
269005,0.0,0.3177425861358642,0
269516,0.0,0.8500000238418579,0
269516,0.0,0.7612534165382385,0
270014,0.0,0.7912458181381226,0
270028,0.0,0.7912458181381226,0
270531,-0.0046470523811876,0.1127753108739852,0
271038,-0.0449912585318088,0.0,-1
271541,-0.1159092783927917,0.6016837358474731,-1
272049,-0.1289597600698471,0.8500000238418579,-1
272554,-0.105491816997528,0.5724135637283325,-1
273066,-0.1738829910755157,0.1300215423107147,-1
273570,-0.1212523356080055,0.0142038520425558,-1
274079,-0.19379323720932,0.7808470129966736,-1
274581,-0.0259748585522174,0.8500000238418579,-1
275078,-0.0069289235398173,0.3845976591110229,0
275093,-0.0069289235398173,0.3845976591110229,0
275601,-0.0051232799887657,0.0,0
276103,-0.0003670363512355,0.2168035954236984,0
276604,0.0003043786855414,0.8500000238418579,0
277110,0.0001757331192493,0.8174607753753662,0
277609,0.0,0.1780619025230407,0
277622,0.0,0.1780619025230407,0
278129,0.0,0.0,0
278640,0.0,0.4270306229591369,0
279141,0.0,0.8500000238418579,0
279642,0.0,0.6870474815368652,0
280148,-0.0413296595215797,0.0032005617395043,-1
280653,-0.0843422040343284,0.0,-1
281156,-0.1392072439193725,0.684334397315979,-1
281662,-0.2011022418737411,0.8500000238418579,-1
281662,-0.1620298326015472,0.8500000238418579,-1
282167,-0.0417273044586181,0.5288772583007812,-1
282669,-0.1002091169357299,0.0,-1
283180,-0.2107792198657989,0.4455491304397583,-1
283687,-0.1094429045915603,0.8500000238418579,-1
284195,-0.0134285865351557,0.7034743428230286,0
284703,-0.0123884594067931,0.0,0
285213,-0.0086112394928932,0.0748101398348808,0
285720,-0.0006155604496598,0.70252925157547,0
286220,0.0002485241857357,0.8500000238418579,0
286720,0.004296051338315,0.2068008929491043,0
286733,0.004296051338315,0.2068008929491043,0
