steering,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0.0004398273595143,0.46277323,1.9049691,1.9678036,2.0968292,2.8297396,-1.9076561,0.29393658,1.8582084
0.0134510230273008,0.79087436,2.7869856,0.14285082,1.185859,0.6536415,-2.2938216,2.304828,1.1059015
0.0,-0.30875218,2.3154552,2.1476758,1.1165022,1.4540974,-2.630578,1.7426933,0.5922075
-0.0922445431351661,3.2524633,-0.15963398,-0.1734103,1.675814,-0.19254225,-1.5863519,1.8163891,-3.1962736
-0.081614188849926,2.1591504,0.42627826,0.3586076,0.21086222,0.7406226,-3.162299,1.8001957,-1.0533438
-0.0967849791049957,1.9380459,0.28524482,1.0707269,-0.31399307,1.8193667,-3.5174613,1.4300904,0.7823069
-0.1287034749984741,1.1759849,0.79766893,-0.90868926,1.7764928,0.6164001,-4.0024166,-0.01779513,-0.6592153
-0.004743609111756,-0.34149078,2.2495832,1.8489279,1.1176267,1.2016848,-2.5245712,1.6966066,0.35256174
-0.0389167144894599,4.4712796,-0.031633675,1.7434826,1.8428253,1.8562188,-0.49746922,1.1910365,-1.8345754
-0.0916977152228355,1.0517277,1.7551585,0.77801394,4.4621863,-1.0007285,-2.4021254,0.7215031,0.14611125
-0.0894184708595275,4.7918043,-0.3163455,1.4775213,1.9944228,1.6019158,-0.5855897,1.1040087,-1.8615855
-0.0351434350013732,3.453127,0.15826565,0.36835408,1.6185943,0.041346665,-1.4930941,2.10378,-3.013366
-0.0525711849331855,1.0516934,1.3224726,2.5792904,1.2716677,1.523248,-2.3352692,1.7047297,1.1221712
-0.0501360036432743,3.1144865,0.42539468,0.61853456,1.8893373,0.19429316,-1.4976522,1.1241,-3.141425
0.0477764680981636,-0.072295226,2.4320624,0.41801172,4.029029,0.5083988,-0.9568798,2.9428492,0.13796303
-0.1381471455097198,1.352455,1.6518567,-1.3190022,3.6758013,0.36644733,-2.4233043,-0.6776111,-2.369022
-0.0006155604496598,-0.15907022,3.6391196,2.6169763,2.9957302,0.90077955,-0.99000126,1.9647472,-0.09686939
-0.0812858417630195,2.9720895,-0.10793686,0.11442172,2.3352616,0.094435684,-1.922011,1.436176,-3.0283837
0.1004363223910331,-0.18377312,1.7107604,0.2933706,4.306374,0.92462385,-0.3950153,3.5319233,0.21162595
-0.097395472228527,2.4161928,1.5097193,3.827301,3.2508655,0.8582661,-0.6699206,2.128951,0.7908042
0.0,1.1755614,2.694318,0.27939025,-0.6488894,0.9709256,-2.9271336,1.7218262,-0.8569216
0.0345477014780044,0.71022487,2.5951593,-0.64288485,1.1049567,2.6360748,-0.067809284,1.5034565,-3.2480729
0.0,1.5131298,1.7314681,0.9898072,0.055491544,2.9305232,-2.5995789,-0.24038982,1.6456211
-0.0892077013850212,3.534115,-0.26221943,0.854825,1.5572625,0.20021288,-1.6174476,1.7789243,-3.0359044
-0.0621598809957504,4.345331,-0.036499567,1.4680557,1.7736735,1.0219254,-0.73303986,1.618334,-2.3026495
-0.0451398119330406,1.5487593,2.57101,3.494223,2.942868,0.5904119,-0.9263861,2.1653397,0.39697933
0.0006155604496598,1.8334861,3.5369363,2.060587,0.65354526,1.5088614,-1.1934534,0.08206352,-2.6495004
