steering,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0.0772671848535537,-2.2728834,-3.0113306,1.8485374,-0.1388867,1.001047,1.3348112,3.7458227,0.1469314
-0.0733745917677879,-4.122445,-1.5679927,-1.0168955,0.58459026,2.8620677,1.2092428,3.4157436,0.018401586
-0.0092214755713939,-4.1819525,-2.3982785,-0.9014505,1.4175832,1.0490302,0.52388096,3.551617,-0.24117157
0.1276009529829025,-3.3993435,-3.047459,4.3616347,1.7402152,1.1739058,2.101022,1.3796914,1.1784569
-0.1474730372428894,-3.5674577,-0.74575156,0.5674542,4.1081276,0.9834378,1.3363736,2.6477153,1.4882152
-0.0773000121116638,-4.0764565,-1.9567904,-1.2138492,0.289438,2.7287421,1.0599818,3.7581942,-0.28852728
0.0491230189800262,-2.7716184,-3.6885965,1.9167042,-0.21821263,1.2892151,1.0759298,3.7671545,0.049585186
0.2558635473251343,-3.630162,-2.0102913,0.37617758,-0.10521302,-0.32830948,1.1907524,4.9050803,0.53247774
0.04164969176054,-3.5494897,-4.33315,1.0590488,-0.99289507,1.1923525,0.26996353,4.5914564,-1.169462
-0.078556939959526,-2.3803835,-3.433547,-0.37237835,1.6576886,0.39863974,0.4159003,4.3762608,0.072537154
-0.0792659670114517,-3.7826643,-1.6877596,-0.20353347,1.6327506,1.6949214,0.21616082,4.111789,0.0032087062
-0.0430401861667633,-2.1507883,-0.7205967,0.5574074,3.0315623,2.460885,0.4336952,4.0975733,1.9756637
0.0851862952113151,-3.109745,-2.9264436,3.7773857,1.6343992,1.4403719,1.7572132,1.3884362,0.96122557
-0.0722553953528404,-2.8769515,-2.5700982,-0.44345134,0.64407396,2.1690269,0.13709566,4.962339,-0.09613835
-0.055474754422903,-2.7921748,-3.0675647,0.29283845,0.7911025,1.3924515,-0.36902833,4.3306847,0.9762982
-0.1609055995941162,-1.9462256,-3.4418697,0.10922578,1.798757,0.06895747,0.649845,4.8533955,-0.030863194
-0.1207085326313972,-1.7978241,-2.0330737,0.880344,4.177494,-0.068548575,1.9959873,3.0746663,1.8324896
0.0,-3.452924,-4.8121705,-1.7438523,-0.8547659,1.1942359,1.6670326,3.3486502,0.2862427
-0.0670462697744369,-2.6959083,-2.1576343,-0.091479905,0.9071231,2.1222637,-0.23413646,5.0818844,0.5240188
0.2586686611175537,-3.2294598,-1.9374704,0.6248168,0.4284336,-0.3497015,1.1679612,4.6549726,0.9018111
0.1000464931130409,-1.899196,-2.7057774,0.70242304,-0.061870568,1.0563982,3.1169083,4.562835,-0.30912778
0.1005264446139335,-2.1944444,-2.3436043,1.2716761,0.24966261,0.72532874,2.5315802,4.7441597,-0.020579293
-0.0945191830396652,-3.0009143,-2.161144,-0.1765903,1.0923885,2.3137958,0.06118735,5.0577693,0.4065895
0.1267183721065521,-0.91945606,-1.5501163,1.7078362,0.96584296,1.2223197,4.7189393,4.119139,0.38968626
0.0885784178972244,-3.3410077,-4.1467657,1.496975,-0.8653017,1.0163867,0.616732,4.504891,-0.9377957
0.0869154706597328,-1.650337,-2.5173783,0.5450054,-0.18064009,1.2636817,3.0312135,4.784632,-0.40708247
-0.092740848660469,-3.9692307,-3.0668576,-1.3648562,-0.26965532,2.363536,0.39711624,4.5877542,-0.90740544
0.1013296917080879,-3.2998626,-3.443256,2.448316,-0.06357624,1.0209527,0.9588309,3.3335328,-0.48177847
0.0001757331192493,-1.9632716,-4.5587225,-0.20310368,0.09935557,2.0453246,0.90876794,3.4891222,0.9501833
-0.0006155604496598,-2.4556844,-4.590414,0.8524846,0.30249485,1.4849691,-0.041841283,3.568434,1.1180104
0.0565196499228477,-3.2790062,-3.602567,2.5981169,0.20980172,1.2386557,0.7944056,2.6993458,0.046998
-0.0926480665802955,-4.5905743,-1.6664598,-1.1815096,0.48986095,2.8603833,1.0614004,3.3640072,-0.13642511
-0.094648852944374,-2.7289917,-2.5071065,0.029274464,1.1765242,2.0716283,0.00043465197,4.9117484,0.367645
-0.1707480698823928,-3.6877406,-4.5669985,-1.3643323,-0.81605357,1.2911896,-0.6738509,5.92359,-1.6727006
-0.1218907088041305,-4.628719,-2.4086714,-1.4305671,-0.19242725,2.537485,0.90714407,3.6663668,-0.62446743
-0.1807535290718078,-2.742388,-3.6737587,-0.055601843,1.91685,-0.19599947,0.65375763,4.485278,0.08738532
-0.1297647356986999,-3.037711,-3.3323548,-0.484636,1.7103865,-0.033242695,0.47430307,4.2816033,-0.059798192
0.0007676775567233,-3.2144954,-4.7620225,0.6211204,-0.9424206,1.2788535,0.13756484,4.258029,-0.4964827
0.1273354887962341,-3.6991336,-4.7743316,0.69172066,-1.3266854,1.0720446,0.062404916,4.8238115,-1.4528878
-0.1810645163059234,-3.1251051,-3.722823,-0.8224764,1.1458817,0.3979893,0.26191616,4.7294283,-0.3391055
0.099460020661354,-2.9317098,-3.8573742,2.011252,0.08997467,1.1378754,0.88136655,3.35557,-0.45484242
-0.0326640643179416,-3.1376827,-2.5764253,-0.5961171,0.5615612,2.3114014,0.6094808,4.7506175,0.14818603
-0.0755480453372001,-2.9951577,-2.2132642,-0.5379114,0.90417224,2.3611882,0.53665954,4.2622237,0.43362176
0.0891136527061462,-3.1379323,-3.3078606,2.7382748,0.45287034,1.1195765,1.0795677,2.7081056,-0.004972469
-0.0659373551607132,-2.6570122,-2.1201138,-0.17987639,1.3630663,1.913527,0.16965532,4.7669606,0.4925691
-0.0003670363512355,-2.1859822,-4.8746214,0.66265464,0.31801566,1.5719343,-0.11159031,3.7195158,1.1391051
-0.1348563730716705,-2.5064924,-3.1552267,0.15294357,2.4428122,0.05567329,0.7837768,4.3622885,0.2932397
-0.037175677716732,-2.984218,-2.2221117,0.054581642,0.91625565,2.123409,-0.0991821,4.8923707,0.3928425
0.0007661748677492,-3.3000755,-4.2003016,1.5305806,-0.5291686,1.2288277,0.75990593,3.7104654,-0.1914473
-0.0974949151277542,-2.6365087,-2.3517826,-0.33524737,1.4437325,1.934765,0.16608998,4.8005085,0.21619566
-0.0904340595006942,-2.818665,-3.8618567,-0.16543414,2.4348416,-1.1244217,0.17647803,4.6985245,-0.3703187
-0.0627705082297325,-2.8554273,-2.4242146,-0.5086425,1.081143,1.9099282,0.14898352,4.730586,0.20471539
0.0697951540350914,-3.2861068,-4.505497,1.3649544,-0.7026593,1.0787851,0.37719747,4.3866096,-0.8371947
0.0783437713980674,-3.5236819,-3.893141,2.3345535,0.21271136,1.1311893,0.6853804,2.7551126,-0.2549376
-0.0765271261334419,-3.757168,-1.2651844,-0.55908275,1.4981265,2.9209113,1.7111127,2.7545214,1.2870129
-0.0005661552422679,-1.0221362,-4.498318,0.20398867,0.92596656,2.3886278,1.651225,1.9038323,2.5919979
-0.0599169135093688,-2.9384496,-2.464394,-0.6698574,1.0482831,2.450482,0.48702678,4.474371,0.28219485
0.0,-3.258603,-4.16354,-1.6007091,-0.29509434,1.0937598,2.240771,2.5119562,1.3015126
-0.086774006485939,-3.483255,-4.726355,-0.41518694,1.3105819,-1.161175,-0.17784736,5.4369106,-1.1631209
-0.0054934024810791,-3.1638427,-4.3143125,-1.6693915,-0.5276136,1.1243985,2.1752193,2.603618,1.1062931
-0.1706096231937408,-3.6277382,-4.0628166,-0.046881866,2.1790686,-1.8327513,0.22611763,4.89558,-0.3799986
-0.0347592383623123,-3.6314092,-2.7276163,-1.2000502,-0.103040546,1.9724958,1.8098824,3.0894914,0.17064896
-0.0966640710830688,-4.312971,0.102764755,-0.59885377,2.3970442,3.5859346,2.336129,1.5687097,1.645272
-0.173403188586235,-3.3262293,-3.6265779,-0.09733412,1.9628441,-0.94572634,0.12020225,4.8260865,-0.19251326
0.045789074152708,-2.6797707,-3.668821,1.7962275,-0.44028062,1.3876722,1.1356518,3.8010626,0.09206752
0.0,-3.0811245,-4.345258,-1.7994403,-0.32141438,1.1631215,2.1441622,2.7917442,1.1535515
0.1000389084219932,-1.6071161,-2.1920414,0.958702,0.13893732,1.1460462,2.7559836,4.881082,-0.4069197
-0.0018260263605043,-2.6098967,-5.1357703,-0.72537774,-0.6763184,1.4755256,0.24769764,4.759189,-0.22752021
-0.0126162972301244,-2.8214827,-5.071634,-0.7919941,-0.70752704,1.4374198,0.36869457,4.44748,-0.065499835
-0.0733714029192924,-3.8494105,-1.9228092,-0.87118256,0.42765614,2.9234135,1.1483479,3.650595,0.097423166
0.1259758025407791,-3.272169,-3.6841912,1.933861,0.07233128,1.0781001,0.8158719,3.1547287,-0.4703847
0.0935623049736023,-2.306547,-3.5349135,1.6846595,-0.20424384,1.2660953,1.5396081,4.0952106,-0.20081256
0.1003528460860252,-3.602677,-3.7715247,2.5761185,0.014570058,1.1344935,0.7516459,2.9532702,-0.25072646
-0.1980523467063903,-2.532942,-3.4376018,-0.15553091,2.2280133,-0.041605175,0.64048964,4.2642446,0.18017545
-0.0033775228075683,-2.128179,-4.6839685,0.7973532,0.22053882,1.6019921,-0.15790422,3.5500839,1.1929646
-0.0966569930315017,-2.6121855,-1.8411181,-0.38187322,1.6142762,1.9175453,0.24380428,4.854759,0.35993457
-0.0965250506997108,-3.326123,-3.5581815,-0.15383004,2.232868,-0.8345413,0.47736806,4.385356,-0.14655046
-0.0533716790378093,-2.8715332,-2.3219402,0.062231753,1.1296519,2.0641785,-0.41570556,5.0060472,0.5096751
