steering,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
-0.002035538200289,0.62312126,2.9007754,0.22773466,-0.8570093,-1.707169,-1.3082293,-0.12435275,0.122394115
0.0,-0.70152104,-0.13679777,1.6659317,-0.18979707,-1.5745963,-2.6437895,1.185165,0.6105463
-0.1042628809809684,-0.056192458,0.6712109,1.7226949,-1.7176207,-2.271087,-0.65623015,0.67968714,-0.17292394
0.0863331332802772,-0.9269614,1.3649192,0.22016048,-0.92790914,-2.7723756,-0.7867127,-0.19453077,0.9074795
-0.000714715803042,-1.1965387,0.46002632,1.5252674,-0.25106764,-1.5113733,-2.0950713,1.5290349,0.987516
0.1004122719168663,-1.290896,-0.15391025,2.0321698,-0.4209202,-2.8765895,-0.386293,0.39465714,0.69044185
0.0753905400633812,-1.2649612,0.87915534,2.1283655,0.3842349,-2.2550905,0.16906793,1.1725008,1.6083636
0.0,-0.932963,0.35807532,1.2206019,-0.25638744,-1.794823,-2.392091,1.2064992,0.9898233
0.0713386312127113,-0.92681587,1.4818203,0.86159956,-0.5820583,-2.689821,-0.44644535,-0.2381303,0.80110365
-0.0610473342239856,-1.5462708,-0.6394737,1.6836092,-1.020838,-2.8706937,-1.8539131,0.37204713,0.40497896
-0.0368633270263671,-0.6343864,-0.95547336,2.4425995,-0.7613627,-4.2037635,-1.2837778,-0.4405792,-0.12395936
0.0497308261692523,-1.214235,2.6753526,-0.09356207,-1.6629092,-1.4406978,0.1882872,0.7260177,1.1303906
-0.0001757331192493,-1.1269176,1.1694002,1.0764399,-0.5948267,-2.3828425,-1.6208516,-0.25289705,0.42806605
0.0,-1.7158383,-0.05111202,1.3911027,-0.32952175,-1.9207934,-2.33604,1.0376791,0.7372145
-0.0060177529230713,-0.7054576,0.8896807,0.74743867,-0.79428273,-2.605629,-2.105644,0.30434588,0.6982744
0.0329382643103599,-1.8573998,1.3879553,0.69849616,-0.9554934,-2.700826,-1.0007782,-0.1974083,1.151083
-0.0348513796925544,-0.49434584,0.7458903,1.4948539,-1.5180902,-1.9824895,-1.1876936,0.46747732,0.37584627
0.0747655779123306,-1.4605756,-0.42050245,1.7848197,-0.26309153,-3.5295925,-0.8491515,-0.27181602,0.3416686
-0.0773140266537666,-0.25868112,0.712982,2.121843,-1.2057838,-2.1901991,-1.336219,0.4908615,-0.15938067
-0.0894184708595275,-0.1820448,0.022098258,1.265193,-0.96583545,-1.9122794,-2.5425835,1.2506957,0.7283579
0.0447256565093994,-1.4830253,1.2631257,0.5235759,-1.3355931,-2.7049851,-0.76364523,0.011284009,1.1672425
